LANGUAGE,TWEET,CREATED_AT,FAVORITE_COUNT
en,"Calling out white feminists long standing issue with racism: 4 woc were murdered a day in 2020. 
WOC have 3xs the risk of homicide we, white women, do. Millions have been made in #MeToo and #TimesUp..what has been done to help all women overcome violence? https://t.co/JbMcbibSIl",2022-10-28T13:43:49.000Z,25
en,"Even better - once you were connected, anyone could speak what was on their mind.  Share joyful moments in their lives, share sorrows, share opinions, share real talk that needed to be out there in the world (#metoo).  And people came together in so many ways",2022-10-28T13:41:31.000Z,20
en,@dannybaptista @JackKalamazoo @hrkbenowen Please block #Metoo - Seeing people wearing masks makes me depressed.,2022-10-28T13:41:15.000Z,1
en,"In the last two weeks I'm watching #MeToo Twitter grapple with misbehavior in Economics, which is fascinating and very important.",2022-10-28T13:37:20.000Z,1
en,"The main focus of the #MeToo
Movement has always been about healing, support and reshaping the narrative around sexual violence, @TaranaBurke told me for @successmagazine. But that focus got lost over the years.
#health #healing #support #community  https://t.co/AlPmGm1qWn",2022-10-26T16:30:50.000Z,1
en,"More than a decade before the #MeToo hashtag went viral, @TaranaBurke had created the Me Too organization, she said, ""for little Black girls like me,"" who were survivors of sexual assualt and sexual violence. #health #mentalhealth #sexualassault #survivors",2022-10-28T13:33:50.000Z,1
en,"More than a decade before the #MeToo hashtag went viral, @TaranaBurke had created the Me Too organization, she said, ""for little Black girls like me,"" who were survivors of sexual assualt and sexual violence. #health #mentalhealth #sexualassault #survivors",2022-10-28T13:33:50.000Z,1
en,"#MONGOLIA: 60% of women who first had sex before age 15 were mainly forced, while 14% did so even though they didn’t want to https://t.co/CHZhuxwewY #VAW #MeToo #Rape #RapeCulture",2022-10-28T13:30:00.000Z,0
en,@catturd2 #metoo it will be glorious,2022-10-28T13:29:08.000Z,0
en,"Thread 5
#Metoo allegations against Sushant were breaking news and all over the place then how come Sanjana didn't get this news and responded on time in a way letting him suffer for that period.
Centre Ensure SSRJustice
@ips_nupurprasad  @PMOIndia  @HMOIndia https://t.co/eWAM2frsqu",2022-10-28T02:43:26.000Z,10
en,"Fr. Mark McQuesten is an active MI priest accused of abusing a kid, disrobing with one, writing a kid love ltrs,  excessively hugging &amp; having kids overnite in motels &amp; rectory, taking kids to a nudie beach, talking w/ them re sex. #churchtoo #clergy #CSA

https://t.co/uLWENSBjco",2022-10-28T13:24:51.000Z,13
en,"Where the #MeToo movement stands, 5 years after Weinstein allegations came to light https://t.co/NV1x2NIEFv",2022-10-28T13:22:59.000Z,0
en,"New in AER: ""Reporting Sexual Misconduct in the #MeToo Era"" by Ing-Haw Cheng &amp; Alice Hsiaw

https://t.co/nQSvWqi3d1

h/t @joshgans https://t.co/T4P0r3MV0D",2022-10-27T14:00:32.000Z,106
en,"On today's podcast, we take a moment to look back. It is easy sometimes to feel that ""nothing"" has changed because there is still so much work to do. We hope that today, we can acknowledge that many things are true at the same time with the #metoo movement.",2022-10-28T13:19:47.000Z,7
en,"There is a lot to say about the viral #metoo moment, the ongoing work of unraveling misogyny in our society, the victories, and the work still to do. ⁠",2022-10-28T13:19:46.000Z,2
en,"@Alyssa_Milano  was not the first person to point out the epidemic of violence against women or the first person to use the phrase ""me too."" But this time, the spark took and #metoo was center stage. ⁠https://t.co/69IT2yfYY4",2022-10-28T13:19:45.000Z,5
en,"It's been five years since @Alyssa_Milano  #metoo tweet went viral. Depending on your POV, it seemed like women were sharing their stories of rape, sexual assault, sexual harassment perhaps out of nowhere. Pulling the curtain back to an ugly and painful underbelly of trauma. https://t.co/yCtseprJoH",2022-10-28T13:19:44.000Z,10
en,@rustbenisrael @SAFECUNY #MeToo. Thank you. 😘😘,2022-10-28T13:19:43.000Z,0
en,#avengers #bachelor #boxing #billionare #cannabis #drugs #edibles #feminist #feminism #ganja #love  #metoo #money #married #nba #power #relationship #rich #solitude #success #wealth #weed Wise. https://t.co/aH5PKJ5QHR,2022-10-28T13:19:38.000Z,0
en,@elpodcastmedia Does all of Crypto not support #MeToo or only this podcast?,2022-10-28T13:18:21.000Z,0
en,#avengers #bachelor #boxing #billionare #cannabis #drugs #edibles #feminist #feminism #ganja #love  #metoo #money #married #nba #power #relationship #rich #solitude #success #wealth #weed #houseofdragons  Well said https://t.co/wUOchQx1v9,2022-10-28T13:18:13.000Z,0
en,#avengers #bachelor #boxing #billionare #cannabis #drugs #edibles #feminist #feminism #ganja #love  #metoo #money #married #nba #power #relationship #rich #solitude #success #wealth #weed This is wise. https://t.co/bQJ9HvcX1T,2022-10-28T13:12:25.000Z,0
en,"It's been five years since #MeToo first went viral. Has it made a difference?

From @CarrieNBaker:
https://t.co/PgIj4YiYYy",2022-10-28T13:12:00.000Z,3
en,"calling all pharbs ‼️🖤

for @teenvogue’s Oct 2022 cover i sat down with @phoebe_bridgers, who’s used her Punisher tour + growing platform to talk politics.

we talked abortion, #metoo’s impact on her career, disrupting rock music’s misogyny, + more.
🔗 https://t.co/X3RVZDJjBi https://t.co/HYltmhDe4j",2022-10-26T12:33:06.000Z,2886
en,Poonam Pandey and Karanvir Bohra support #MeToo accused Sajid Khan: 'All of us make mistakes...' https://t.co/bO1SyNEnVm,2022-10-28T13:10:36.000Z,0
en,"No means no, except to the most powerful woman in fashion. Kyle's been trying to forget her for 11 years. She's longed for a reunion. Someone's about to be disappointed. Link to buy: https://t.co/Rl0U8O4fpF #book #books #november #womensfiction #fiction #metoo #twist https://t.co/yZ2puJ0P3J",2022-10-27T23:42:43.000Z,8
en,"Use your power of RECALL on Mayors, Governors, Sheriffs, City Council Members, Attorney Generals, and State Representatives that honor police brutality over the lives of people through the use of the National Guard, plus ignore systemic racism in archaic laws &amp; #MeToo #MeTooVoter",2022-10-28T13:07:00.000Z,0
en,"Use your power of RECALL on Mayors, Governors, Sheriffs, City Council Members, Attorney Generals, and State Representatives that honor police brutality over the lives of people through the use of the National Guard, plus ignore systemic racism in archaic laws &amp; #MeToo #MeTooVoter",2022-10-28T13:07:00.000Z,0
en,"Ep. 50: The Cost of Living Protests, &amp; Platypus on Sexual Liberation by @PlatypusSays on @spotifypodcasts 

Hosted by Lisa Müller, @beepa_la, @PamNogales &amp; @AWintersperger #metoo #podcast #socialism #sps https://t.co/35RALJ8bs1",2022-10-28T12:56:54.000Z,4
en,"A shout-out to the amazing (and much needed) effort put by Prof. @jenniferdoleac 
Hopefully academia will become a healthier and better place, and it will be only thanks to people like you! 🙏🏽

#sexism #MeToo #EconTwitter #econmetoo",2022-10-28T13:01:43.000Z,1
en,"Most male survivors of child sibling sexual abuse suffer from binge eating disorder, they use food to numb out from the trauma. Today I celebrate 5 months abstinence from binge eating disorder and I am never going back, thank you God. 🙏🏻 #SiblingsToo #MeToo #MaleSurvivorStrong https://t.co/nSs3nwbCwh",2022-10-28T13:00:31.000Z,17
en,"Huang 'Sophia' Xueqin is an incredible journalist, whose dedication to her work &amp; to the #MeToo movement has led to her imprisonment by the #CCP.
 
We are grateful to Lü Pin for accepting the award on Sophia's behalf. #IndexAwards22 https://t.co/ytyAW9v60n",2022-10-27T19:17:02.000Z,23
en,"I am so sick and tired of faculty perpetrating #SexualHarassment in academia. We can end faculty sexual misconduct with wide-scale changes across all levels. ""Erased"" provides real solutions on how we can make this happen: https://t.co/uQaGl9hScf

#econmetoo #MeToo",2022-10-28T13:00:14.000Z,11
en,"""Love the #Parents #Educators guide, ready to read with your child, teach the 
difference! Teach children good touch/bad touch!"" 
https://t.co/IK7qayIhd5 
#IARTG #MeToo #kidlit #picturebook #ChildrensBooks #SexAbuse  
#BookBoost #abuse #BookReview #SCBWI https://t.co/8illvxh4wq",2022-10-28T11:23:31.000Z,6
en,"Huang 'Sophia' Xueqin is an incredible journalist, whose dedication to her work &amp; to the #MeToo movement has led to her imprisonment by the #CCP.
 
We are grateful to Lü Pin for accepting the award on Sophia's behalf. #IndexAwards22 https://t.co/ytyAW9v60n",2022-10-27T19:17:02.000Z,23
en,"@KirkHerbstreit wanted a TN player kicked of the team for flipping double birds (offending people) but when a @AlabamaFTBL player bumps into MULTIPLE people and #ASSAULTS a woman, it's no big deal.
#MeToo 
#HerbstreitTheHypocrite
#Hypocrite",2022-10-28T12:58:28.000Z,0
en,"@KirkHerbstreit wanted a TN player kicked of the team for flipping double birds (offending people) but when a @AlabamaFTBL player bumps into MULTIPLE people and #ASSAULTS a woman, it's no big deal.
#MeToo 
#HerbstreitTheHypocrite
#Hypocrite",2022-10-28T12:58:28.000Z,0
en,"Ep. 50: The Cost of Living Protests, &amp; Platypus on Sexual Liberation by @PlatypusSays on @spotifypodcasts 

Hosted by Lisa Müller, @beepa_la, @PamNogales &amp; @AWintersperger #metoo #podcast #socialism #sps https://t.co/35RALJ8bs1",2022-10-28T12:56:54.000Z,4
en,"India is Most Worst Country for Men.
Change my mind.

#MenToo #GenderBiasedLaws #metoo #antimalecountry #nocountryformen https://t.co/wxRj9fnSSp",2022-10-26T03:21:18.000Z,198
en,"@MarshaBlackburn Some one hacked this account, obviously.   #Grandma #MeToo",2022-10-28T12:54:01.000Z,1
en,"Huang 'Sophia' Xueqin is an incredible journalist, whose dedication to her work &amp; to the #MeToo movement has led to her imprisonment by the #CCP.
 
We are grateful to Lü Pin for accepting the award on Sophia's behalf. #IndexAwards22 https://t.co/ytyAW9v60n",2022-10-27T19:17:02.000Z,23
en,@BhaavnaArora Phir khud hi bolegi that I a victim of #metoo,2022-10-28T12:52:08.000Z,0
en,"India is Most Worst Country for Men.
Change my mind.

#MenToo #GenderBiasedLaws #metoo #antimalecountry #nocountryformen https://t.co/wxRj9fnSSp",2022-10-26T03:21:18.000Z,198
en,Pam literally hates the #metoo movement Lmaoo a literal mra,2022-10-28T07:48:11.000Z,27
en,"There is a large #MeToo moment taking place in Economics.
To all men who react to this with ""I can't believe it, I am so shocked"": where have you been the past 5 years?
To all men in political science who say ""that's econ, not us"": where have you been the past 5 years?",2022-10-27T09:03:01.000Z,210
en,"Thread 5
#Metoo allegations against Sushant were breaking news and all over the place then how come Sanjana didn't get this news and responded on time in a way letting him suffer for that period.
Centre Ensure SSRJustice
@ips_nupurprasad  @PMOIndia  @HMOIndia https://t.co/eWAM2frsqu",2022-10-28T02:43:26.000Z,10
en,"On whose instructions bogus #MeToo articles were written about him? Why did ""Paid Media Channel"" publish those articles which hold no truth and can't be substantiated?
@ips_nupurprasad @PMOIndia @HMOIndia
Centre Ensure SSRJustice",2022-10-28T02:50:29.000Z,7
en,@tayandmae @RandPaul Exposing yourself to the opposite sex is sexual harassment. #metoo,2022-10-28T12:45:26.000Z,3
en,"@crikey_news @marquelawyers The Brittany Higgins trial has become a spectacle because Higgins, her partner and the likes of Lisa Wilkinson have turned it into a #MeToo circus.  They have a lot to learn about our justice system.  People are innocent until proven guilty, even when you don't like them!",2022-10-27T20:14:10.000Z,16
en,"You don't need agents or handlers. 

CAA started the #MeToo movement.

Ye started the #YeToo movement.",2022-10-24T22:08:47.000Z,67
en,"Amber Heard makes the Me Too movement look like a complete joke and it sucks because #MeToo is for women who’s been abused rather it’s sexually, emotionally, mentally or physically, but here we have Amber Heard falsely accusing a man of abuse when he never laid a hand on her.",2022-10-28T12:40:48.000Z,14
en,"Amber Heard makes the Me Too movement look like a complete joke and it sucks because #MeToo is for women who’s been abused rather it’s sexually, emotionally, mentally or physically, but here we have Amber Heard falsely accusing a man of abuse when he never laid a hand on her.",2022-10-28T12:40:48.000Z,14
en,"These are the same people who tried to fabricate false allegations against Robert Mueller.

And they tried to do it to Elizabeth Warren during her campaign.

You may be noticing a trend here - bad faith actors cynically exploiting the conscience of #metoo

https://t.co/uL4hk3XoVq",2020-05-07T23:54:55.000Z,101
en,Five years of #MeToo: &lt;em&gt;New York Times&lt;/em&gt; complains not enough damage has been done https://t.co/O7BcIEF82f,2022-10-28T12:35:13.000Z,0
en,"@MsPackyetti TY for this BPC. I needed your sage take. It purges me of continued anger at #Ye, (((Jewish))) hypocrisy, media glee in exploiting &amp; sensationalizing the latest #MeToo revoking of ties to #Krazykanye. Kanye always is Kanye, but now corporatocracy sees benefit in VALUES? GTFOH 🙄",2022-10-28T12:34:05.000Z,0
en,"While 7% shortened when one is physically unable, to have caused the organization of procedures tend to play different #PS1review #Dollar #MeToo #onepiece1062 #XiJinpingCurseOnChina #Quotidien #INDvsPAK2022 #LIVMCI",2022-10-28T12:34:00.000Z,0
en,"Excited to share the cover of my edited book!

The book is about the #MeToo movement in the global south. Early career scholars and grad students have contributed 15 of the 16 chapters in the book. Will be out in May 2023 with Oxford. https://t.co/Ue9WsqhvjL",2022-10-27T16:02:29.000Z,366
en,"#MONGOLIA: Among married women or those with an intimate partner, nearly 60% experienced one or more forms of violence https://t.co/CHZhuxwewY #VAW #MeToo #DV",2022-10-28T12:30:00.000Z,0
en,"WOW! 1,015 tips have been called into the Michigan Attorney General's clergy abuse hotline. Imagine if other AGs launched REAL investigations with REAL outreach efforts!
#CSA #clergy #churchtoo #SNAPHeals #RCCAbuse  #ChurchToo #SBCtoo #SBCdatabaseNOW 

https://t.co/nif2GUduU6",2022-10-28T12:28:53.000Z,11
en,"Have you forgotten, in addition to the support Royal #Freemason Bro #PrinceAndrew gave to paedophile #JeffreyEpstein, Bro. Prince Charles also helped child sex abuser Bro. #JimmySavile and murderer Thomas Hamilton: all #Freemasons?#childline #manmetuni #gm4women2028 #TIMESUP",2022-07-17T17:05:11.000Z,30
en,"According to the BBC, the inquiry also heard how the #MeToo movement has failed to infiltrate the music industry as much as it has done the film industry.

https://t.co/2VSE4zHONG",2022-10-28T12:28:14.000Z,0
